id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
nc71104464,183,0.42,3,7.55,0.03354,"22km WNW of Chester, California",40.4098333,-121.4635,California,30,1.46993E+12,7/30/2016 21:55,21,55,7,39,2016
nc71104459,214,1.35,28,4.72,0.1219,"23km NW of San Simeon, California",35.7748333,-121.3976667,California,30,1.46993E+12,7/30/2016 21:55,21,55,7,51,2016
nc72669631,107,1.24,24,6.84,0.03333,"22km WNW of Chester, California",40.4068333,-121.4646667,California,30,1.46993E+12,7/30/2016 21:57,21,57,7,18,2016
nc72669621,51,0.26,1,6.16,0.0148,"24km SW of Coalinga, California",35.9685,-120.5256667,California,30,1.46993E+12,7/30/2016 21:57,21,57,7,32,2016
nc72669636,212,0.42,3,7.48,0.0405,"23km WNW of Chester, California",40.3968333,-121.4761667,California,30,1.46993E+12,7/30/2016 21:58,21,58,7,44,2016
nc71104674,179,0.4,2,7.48,0.0312,"22km WNW of Chester, California",40.4108333,-121.4595,California,30,1.46993E+12,7/30/2016 21:59,21,59,7,16,2016
ak13819823,0,3.6,199,75.3,0,"25km WNW of Nikiski, Alaska",60.7586,-151.739,Alaska,30,1.46993E+12,7/30/2016 21:59,21,59,7,25,2016
nc72669641,155,1.73,46,1.87,0.1414,"26km S of Mammoth Lakes, California",37.4133333,-119.0083333,California,30,1.46993E+12,7/30/2016 22:04,22,4,7,38,2016
ak13837586,226.7999819,2,62,23.2,0,"92km E of Akutan, Alaska",54.0544,-164.3683,Alaska,30,1.46993E+12,7/30/2016 22:09,22,9,7,17,2016
se60127232,102,2.22,76,15.43,0.1256,"19km ESE of Greenback, Tennessee",35.5758333,-83.9778333,Tennessee,30,1.46993E+12,7/30/2016 22:11,22,11,7,32,2016
nc72669646,93,1.66,42,6.91,0.03802,"23km WNW of Chester, California",40.4031667,-121.4721667,California,30,1.46993E+12,7/30/2016 22:12,22,12,7,5,2016
nc72670595,181,0.03,0,7.6,0.03312,"22km WNW of Chester, California",40.4105,-121.4625,California,30,1.46993E+12,7/30/2016 22:13,22,13,7,13,2016
ak13819838,0,1.2,22,6,0,"96km SSE of Haines Junction, Canada",59.9565,-136.8363,Canada,30,1.46993E+12,7/30/2016 22:14,22,14,7,12,2016
nc72669661,120,1.1,19,7.41,0.03269,"22km WNW of Chester, California",40.4123333,-121.4606667,California,30,1.46993E+12,7/30/2016 22:16,22,16,7,8,2016
nc72669656,107,1.72,46,7.01,0.03927,"22km WNW of Chester, California",40.3918333,-121.4741667,California,30,1.46993E+12,7/30/2016 22:18,22,18,7,18,2016
nc72669666,108,0.35,2,7.13,0.03478,"22km WNW of Chester, California",40.4055,-121.4671667,California,30,1.46993E+12,7/30/2016 22:19,22,19,7,20,2016
ci37644016,141,0.56,5,18.29,0.04445,"7km SSW of Idyllwild, CA",33.6881667,-116.7598333,California,30,1.46993E+12,7/30/2016 22:22,22,22,7,12,2016
uw61173637,90,1.16,21,17.49,0.1561,"13km SW of Morton, Washington",46.4846667,-122.4196667,Washington,30,1.46993E+12,7/30/2016 22:22,22,22,7,53,2016
nc71104804,247,0.84,11,-0.44,0.06316,"20km SW of Gustine, California",37.105,-121.134,California,30,1.46993E+12,7/30/2016 22:26,22,26,7,23,2016
us10006a50,100,4.4,298,10,15.772,Southern Mid-Atlantic Ridge,-29.9464,-13.8144,Southern Mid-Atlantic Ridge,30,1.46993E+12,7/30/2016 22:28,22,28,7,34,2016
nc72669676,179,0.47,3,7.49,0.03381,"22km WNW of Chester, California",40.4118333,-121.4626667,California,30,1.46993E+12,7/30/2016 22:32,22,32,7,2,2016
nc72669681,77,2.85,126,2.7,0.1408,"26km S of Mammoth Lakes, California",37.4128333,-119.009,California,30,1.46993E+12,7/30/2016 22:39,22,39,7,9,2016
pr16213001,288,3.2,158,34,1.25135319,"137km NNE of Vieques, Puerto Rico",19.5657,-65.3131,Puerto Rico,30,1.46993E+12,7/30/2016 22:41,22,41,7,28,2016
nc72669686,93,0.95,14,1.6,0.007176,Northern California,38.8450012,-122.831337,Northern California,30,1.46993E+12,7/30/2016 22:44,22,44,7,26,2016
nc72669691,226,0.18,0,8.08,0.03821,"23km WNW of Chester, California",40.402,-121.4726667,California,30,1.46993E+12,7/30/2016 22:57,22,57,7,6,2016
ak13819839,53.99999568,1.6,39,72.5,0,"52km W of Big Lake, Alaska",61.532,-150.9319,Alaska,30,1.46993E+12,7/30/2016 23:01,23,1,7,39,2016
nc72669696,78,0.94,14,2.8,0.009388,Northern California,38.8185005,-122.8203354,Northern California,30,1.46993E+12,7/30/2016 23:04,23,4,7,45,2016
nc72669706,64,1.23,23,5.97,0.02358,"16km N of Morgan Hill, California",37.277,-121.654,California,30,1.46994E+12,7/30/2016 23:21,23,21,7,32,2016
ak13819841,82.79999338,1.3,26,9.7,0,"37km SW of Whittier, Alaska",60.5145,-149.1256,Alaska,30,1.46994E+12,7/30/2016 23:29,23,29,7,32,2016
ak13837590,57.59999539,1.1,19,20.4,0,"12km NNW of Glennallen, Alaska",62.2125,-145.6393,Alaska,30,1.46994E+12,7/30/2016 23:29,23,29,7,52,2016
us10006a45,86,4.4,298,54.2,2.705,"34km SSW of Ciheras, Indonesia",-7.9928,107.7934,Indonesia,30,1.46994E+12,7/30/2016 23:30,23,30,7,47,2016
nc71104809,87,0.79,10,8.19,0.06242,"8km ENE of Gilroy, California",37.0401667,-121.4846667,California,30,1.46994E+12,7/30/2016 23:31,23,31,7,8,2016
us100068wj,0,4,246,123.7,0,"92km NNE of Calama, Chile",-21.764,-68.449,Chile,30,1.46994E+12,7/30/2016 23:41,23,41,7,45,2016
nc72669711,127,1.15,20,4.46,0.1006,"23km SSE of Mammoth Lakes, California",37.4593333,-118.843,California,31,1.46994E+12,7/31/2016 0:02,0,2,7,21,2016
ak13819843,46.79999626,1.7,44,65.1,0,"23km N of Anchor Point, Alaska",59.9892,-151.8268,Alaska,31,1.46994E+12,7/31/2016 0:12,0,12,7,2,2016
ak13819845,140.3999888,0.7,8,14.2,0,"113km W of Cantwell, Alaska",63.3239,-151.2065,Alaska,31,1.46994E+12,7/31/2016 0:15,0,15,7,35,2016
nc72669716,52,2.14,70,4.39,0.01088,"21km NE of Soledad, California",36.5815,-121.1793333,California,31,1.46994E+12,7/31/2016 0:16,0,16,7,59,2016
nn00553929,165.07,0.7,8,1.5,0.036,"31km SE of Hawthorne, Nevada",38.3688,-118.3283,Nevada,31,1.46994E+12,7/31/2016 0:20,0,20,7,53,2016
ak13819846,28.7999977,2.3,81,19.7,0,"34km NW of Valdez, Alaska",61.3615,-146.7737,Alaska,31,1.46994E+12,7/31/2016 0:23,0,23,7,37,2016
us10006a46,132,4.4,298,34.17,2.466,"274km NE of Raoul Island, New Zealand",-27.2824,-176.2253,New Zealand,31,1.46994E+12,7/31/2016 0:27,0,27,7,31,2016
ci37644056,76,0.49,4,12.02,0.08498,"4km NNW of Cabazon, CA",33.95,-116.8043333,California,31,1.46994E+12,7/31/2016 0:35,0,35,7,22,2016
ak13837594,161.999987,1.9,56,10.7,0,"97km E of Chignik Lake, Alaska",56.1195,-157.2091,Alaska,31,1.46994E+12,7/31/2016 0:39,0,39,7,51,2016
us10006a48,68,4.5,312,10,10.971,Southwest Indian Ridge,-35.5036,53.3197,Southwest Indian Ridge,31,1.46994E+12,7/31/2016 0:40,0,40,7,50,2016
ci37644064,90,1.07,18,15.04,0.03094,"2km NE of Universal City, CA",34.1503333,-118.3395,California,31,1.46994E+12,7/31/2016 0:42,0,42,7,15,2016
hv61358721,153,2.35,85,3.892,0.0113,"24km ESE of Honaunau-Napoopoo, Hawaii",19.404,-155.6395,Hawaii,31,1.46994E+12,7/31/2016 0:53,0,53,7,44,2016
ci37644080,80,0.91,13,10.08,0.04471,"8km SSE of Chino, CA",33.9396667,-117.6675,California,31,1.46994E+12,7/31/2016 1:08,1,8,7,42,2016
ci37644088,154,1.14,20,9.44,0.05456,"16km S of Lompoc, CA",34.4993333,-120.4876667,California,31,1.46994E+12,7/31/2016 1:14,1,14,7,55,2016
nn00553930,42.34,1.6,39,8,0.145,"30km S of Hawthorne, Nevada",38.252,-118.6889,Nevada,31,1.46994E+12,7/31/2016 1:25,1,25,7,32,2016
us100068x7,100,4.4,298,197.9,3.261,"28km S of Agrihan, Northern Mariana Islands",18.5167,145.6248,Northern Mariana Islands,31,1.46994E+12,7/31/2016 1:35,1,35,7,21,2016
nc72669771,86,1.64,41,11.34,0.04027,"6km WNW of West Bishop, California",37.3796667,-118.5251667,California,31,1.46994E+12,7/31/2016 1:41,1,41,7,47,2016
ci37644104,117,0.5,4,11.06,0.04961,"7km NNE of Rancho Cucamonga, CA",34.1783333,-117.549,California,31,1.46994E+12,7/31/2016 1:48,1,48,7,25,2016
us100068xc,174,4.3,284,6.37,0.953,"17km NNW of Amatignak Island, Alaska",51.4128,-179.1796,Alaska,31,1.46994E+12,7/31/2016 1:58,1,58,7,31,2016
nc72669776,64,1.29,26,8.01,0.04689,"9km E of Gilroy, California",36.9998333,-121.4578333,California,31,1.46994E+12,7/31/2016 1:58,1,58,7,54,2016
nc72669781,125,0.54,4,1.34,0.0105,"6km NW of The Geysers, California",38.8138351,-122.817337,California,31,1.46994E+12,7/31/2016 1:59,1,59,7,51,2016
nn00553934,167.18,1.5,35,15,0.831,"17km S of Smith Valley, Nevada",38.6252,-119.3337,Nevada,31,1.46995E+12,7/31/2016 2:04,2,4,7,3,2016
nc72669786,158,0.73,8,3.38,0.104,"23km SSE of Mammoth Lakes, California",37.4603333,-118.8478333,California,31,1.46995E+12,7/31/2016 2:04,2,4,7,18,2016
ak13819942,57.59999539,1,15,10.8,0,"36km NE of Manley Hot Springs, Alaska",65.2085,-150.0446,Alaska,31,1.46995E+12,7/31/2016 2:04,2,4,7,21,2016
ak13820025,190.7999847,1.9,56,23.6,0,"21km NNW of Amatignak Island, Alaska",51.4476,-179.1688,Alaska,31,1.46995E+12,7/31/2016 2:09,2,9,7,14,2016
ak13837598,205.1999836,1.9,56,32.3,0,"62km S of Sand Point, Alaska",54.7807,-160.5767,Alaska,31,1.46995E+12,7/31/2016 2:12,2,12,7,18,2016
nc72669791,110,1.13,20,4.36,0.01239,"22km NE of Soledad, California",36.5835,-121.179,California,31,1.46995E+12,7/31/2016 2:26,2,26,7,33,2016
us100068xn,72,2.5,96,5,0.086,"12km WNW of Yale, Oklahoma",36.1735,-96.8148,Oklahoma,31,1.46995E+12,7/31/2016 2:40,2,40,7,25,2016
ci37644112,66,0.43,3,13.7,0.03403,"9km N of Anza, CA",33.6366667,-116.6871667,California,31,1.46995E+12,7/31/2016 2:43,2,43,7,6,2016
nc71104814,99,0.59,5,8.35,0.04049,"10km E of Gilroy, California",36.9945,-121.4516667,California,31,1.46995E+12,7/31/2016 2:58,2,58,7,30,2016
nn00553969,199.19,0.3,1,4.4,0.269,"38km ESE of Big Pine, California",37.0401,-117.8803,California,31,1.46995E+12,7/31/2016 3:00,3,0,7,8,2016
ak13820034,50.39999597,2.1,68,2.8,0,"63km NNW of Arctic Village, Alaska",68.6643,-146.0327,Alaska,31,1.46995E+12,7/31/2016 3:00,3,0,7,40,2016
ak13837600,273.5999781,2.1,68,15.5,0,"134km S of Unalaska, Alaska",52.6695,-166.5297,Alaska,31,1.46995E+12,7/31/2016 3:04,3,4,7,0,2016
nc72669796,28,1.82,51,1.51,0.01531,"3km SE of The Geysers, California",38.7585,-122.7225,California,31,1.46995E+12,7/31/2016 3:07,3,7,7,46,2016
nc72669806,91,0.39,2,1.66,0.01265,"4km ESE of The Geysers, California",38.7531667,-122.7085,California,31,1.46995E+12,7/31/2016 3:14,3,14,7,15,2016
ak13820120,89.9999928,1.2,22,3.2,0,"116km SSW of Kaktovik, Alaska",69.1613,-144.7409,Alaska,31,1.46995E+12,7/31/2016 3:24,3,24,7,49,2016
ak13820121,50.39999597,2.5,96,78.5,0,"46km WNW of Anchor Point, Alaska",59.9736,-152.5678,Alaska,31,1.46995E+12,7/31/2016 3:26,3,26,7,4,2016
ak13820129,35.99999712,1.6,39,54.3,0,"13km ENE of Talkeetna, Alaska",62.3872,-149.8868,Alaska,31,1.46995E+12,7/31/2016 3:36,3,36,7,15,2016
nc72669811,174,0.41,3,7.27,0.02968,"22km WNW of Chester, California",40.4118333,-121.4565,California,31,1.46995E+12,7/31/2016 3:44,3,44,7,45,2016
ci37644120,55,1.85,53,10.76,0.03443,"7km ENE of Westmorland, CA",33.0665,-115.5583333,California,31,1.46995E+12,7/31/2016 3:51,3,51,7,16,2016
ak13837604,100.7999919,1.3,26,74.8,0,"27km NW of Anchor Point, Alaska",59.9625,-152.1553,Alaska,31,1.46995E+12,7/31/2016 3:53,3,53,7,44,2016
ci37644128,45,2.02,63,10.77,0.01689,"4km ENE of Westmorland, CA",33.0551667,-115.583,California,31,1.46995E+12,7/31/2016 3:53,3,53,7,48,2016
us100069n8,0,1.1,19,1,0,"28km NNW of Saint John, Canada",45.49,-66.25,Canada,31,1.46995E+12,7/31/2016 4:00,4,0,7,11,2016
nc72669826,181,0.33,2,7.5,0.0312,"22km WNW of Chester, California",40.4095,-121.4603333,California,31,1.46995E+12,7/31/2016 4:02,4,2,7,48,2016
ak13820133,46.79999626,1.5,35,19.9,0,"3km NNE of Meadow Lakes, Alaska",61.6546,-149.5861,Alaska,31,1.46995E+12,7/31/2016 4:14,4,14,7,9,2016
nn00553976,202.09,0.4,2,0,0.26,"59km NE of Lone Pine, California",36.9773,-117.5856,California,31,1.46995E+12,7/31/2016 4:15,4,15,7,43,2016
nc72669831,48,2.21,75,29.22,0.04355,"17km N of Redway, California",40.2741667,-123.8505,California,31,1.46995E+12,7/31/2016 4:17,4,17,7,44,2016
se60127242,59,2.4,89,15.74,0.05905,"5km SE of Englewood, Tennessee",35.3851667,-84.4535,Tennessee,31,1.46995E+12,7/31/2016 4:29,4,29,7,9,2016
nc72669836,56,1.47,33,9.44,0.2179,"7km ENE of Willits, California",39.4343333,-123.2776667,California,31,1.46995E+12,7/31/2016 4:29,4,29,7,56,2016
ak13820135,302.3999758,2.2,74,25.6,0,"88km SSW of Little Sitkin Island, Alaska",51.1998,178.085,Alaska,31,1.46995E+12,7/31/2016 4:33,4,33,7,28,2016
nc72669841,179,0.37,2,7.61,0.03086,"22km WNW of Chester, California",40.4103333,-121.4593333,California,31,1.46995E+12,7/31/2016 4:35,4,35,7,25,2016
ak13837607,39.59999683,1.1,19,79,0,"55km NNW of Talkeetna, Alaska",62.7596,-150.6365,Alaska,31,1.46995E+12,7/31/2016 4:45,4,45,7,45,2016
nc72669846,61,2.19,75,6.25,0.02251,"9km NNE of East Foothills, California",37.4555,-121.7728333,California,31,1.46996E+12,7/31/2016 5:02,5,2,7,15,2016
ak13820228,43.19999654,1.5,35,41.7,0,"16km WNW of Anchorage, Alaska",61.293,-150.1629,Alaska,31,1.46996E+12,7/31/2016 5:04,5,4,7,12,2016
ci37644152,67,1.95,58,2.76,0.1331,"21km ESE of Bodfish, CA",35.4878333,-118.2921667,California,31,1.46996E+12,7/31/2016 5:11,5,11,7,58,2016
ci37644160,31,1.18,21,8.62,0.04178,"14km WNW of Anza, CA",33.598,-116.8155,California,31,1.46996E+12,7/31/2016 5:12,5,12,7,31,2016
us100068xz,57,4.9,380,22.55,5.294,"32km S of Babu, China",24.1285,111.467,China,31,1.46996E+12,7/31/2016 5:18,5,18,7,13,2016
ci37644168,131,0.59,5,8.67,0.0185,"17km WNW of Searles Valley, CA",35.8263333,-117.5788333,California,31,1.46996E+12,7/31/2016 5:19,5,19,7,2,2016
ak13820233,118.7999905,2.1,68,69.3,0,"46km SSW of Semisopochnoi Island, Alaska",51.5642,179.3458,Alaska,31,1.46996E+12,7/31/2016 5:32,5,32,7,19,2016
us10006a4d,159,4.4,298,552.91,4.961,"108km S of Ndoi Island, Fiji",-21.6264,-178.6404,Fiji,31,1.46996E+12,7/31/2016 5:33,5,33,7,27,2016
nn00553988,209.21,0.3,1,2.2,0.181,"38km SSE of Goldfield, Nevada",37.3896,-117.0636,Nevada,31,1.46996E+12,7/31/2016 5:34,5,34,7,25,2016
us100068y1,42,5,385,75.4,7.704,"65km S of Bristol Island, South Sandwich Islands",-59.6119,-26.3178,South Sandwich Islands,31,1.46996E+12,7/31/2016 5:34,5,34,7,57,2016
ak13820236,43.19999654,2.2,74,65.6,0,"4km WNW of Kenai, Alaska",60.566,-151.3425,Alaska,31,1.46996E+12,7/31/2016 5:36,5,36,7,44,2016
ci37644184,50,1.14,20,8.18,0.01634,"1km NNW of View Park-Windsor Hills, CA",34.005,-118.3525,California,31,1.46996E+12,7/31/2016 5:38,5,38,7,9,2016
ci37644192,51,1.04,17,8.33,0.08929,"12km S of Salton City, CA",33.1906667,-115.9808333,California,31,1.46996E+12,7/31/2016 5:38,5,38,7,22,2016
nc72669866,78,0.92,13,2.99,0.01383,"2km NNW of The Geysers, California",38.7980003,-122.7713318,California,31,1.46996E+12,7/31/2016 5:41,5,41,7,22,2016
nc72669876,79,0.89,12,0.76,0.01097,"0km NNE of The Geysers, California",38.7784996,-122.7558365,California,31,1.46996E+12,7/31/2016 5:49,5,49,7,25,2016
us10006a4i,148,4.4,298,568.61,4.725,"148km ENE of Ndoi Island, Fiji",-19.9161,-177.509,Fiji,31,1.46996E+12,7/31/2016 5:50,5,50,7,17,2016
ak13820337,75.59999395,1.1,19,5.2,0,"185km NNE of Cape Yakataga, Alaska",61.477,-140.6343,Alaska,31,1.46996E+12,7/31/2016 5:53,5,53,7,53,2016
ak13820339,68.39999453,1.5,35,6.3,0,"17km N of Circle Hot Springs Station, Alaska",65.6269,-144.7407,Alaska,31,1.46996E+12,7/31/2016 5:54,5,54,7,54,2016
nn00553937,140.74,0.2,1,3.3,0.052,"22km ESE of Hawthorne, Nevada",38.4762,-118.377,Nevada,31,1.46996E+12,7/31/2016 5:55,5,55,7,58,2016
ak13820346,89.9999928,2.8,121,77,0,"59km SW of Anchor Point, Alaska",59.469,-152.7015,Alaska,31,1.46996E+12,7/31/2016 6:04,6,4,7,30,2016
us10006a53,127,4.2,271,57.96,5.601,"84km N of Visokoi Island, South Georgia and the South Sandwich Islands",-55.9389,-27.1666,South Georgia and the South Sandwich Islands,31,1.46996E+12,7/31/2016 6:09,6,9,7,10,2016
us100068yc,63,4.9,369,510.15,5.648,South of the Fiji Islands,-23.8527,-179.8836,South of the Fiji Islands,31,1.46996E+12,7/31/2016 6:19,6,19,7,54,2016
ak13837614,161.999987,2,62,181.7,0,"58km ENE of Adak, Alaska",52.0531,-175.8554,Alaska,31,1.46996E+12,7/31/2016 6:24,6,24,7,19,2016
ak13820364,0,2.4,89,93.4,0,"64km W of Anchor Point, Alaska",59.6661,-152.9532,Alaska,31,1.46996E+12,7/31/2016 6:29,6,29,7,6,2016
us100068yr,106,4.4,298,109.08,2.352,"159km SE of Pondaguitan, Philippines",5.338,127.1922,Philippines,31,1.46996E+12,7/31/2016 6:30,6,30,7,19,2016
ci37644200,90,0.22,1,8.35,0.03687,"14km WNW of Anza, CA",33.6035,-116.817,California,31,1.46996E+12,7/31/2016 6:42,6,42,7,25,2016
us10006a4g,117,4.2,271,180.24,2.801,"11km NNE of Sumedang Utara, Indonesia",-6.7544,107.9482,Indonesia,31,1.46996E+12,7/31/2016 6:46,6,46,7,45,2016
ak13837616,61.1999951,1.7,44,106.6,0,"67km W of Anchor Point, Alaska",59.7763,-153.0293,Alaska,31,1.46996E+12,7/31/2016 6:48,6,48,7,3,2016
ci37644208,113,0.33,2,8.96,0.05685,"14km ESE of Anza, CA",33.5005,-116.5311667,California,31,1.46996E+12,7/31/2016 6:48,6,48,7,48,2016
nn00553939,71.92,1.5,35,7.4,0.033,"23km ESE of Hawthorne, Nevada",38.4562,-118.3687,Nevada,31,1.46996E+12,7/31/2016 6:59,6,59,7,18,2016
ci37644216,95,1.16,21,6.19,0.03745,"8km N of Granada Hills, CA",34.3428333,-118.4885,California,31,1.46996E+12,7/31/2016 7:06,7,6,7,41,2016
ak13837617,61.1999951,1.6,39,88.2,0,"64km W of Anchor Point, Alaska",59.7332,-152.9831,Alaska,31,1.46996E+12,7/31/2016 7:08,7,8,7,30,2016
